CompetitionID,Arme,Sexe,Domaine,Federation,Categorie,Date,TitreCourt,TitreLong,CompetitionType,FileName
37,F,F,I,SVK,C,03.10.2021,,Coupe de Samaria 2021,Team,2661.xml
43,S,M,I,HUN,C,03.10.2021,cms-eq,ECC &quot;XXII. HUNIBER -CUP&quot; Sabre Men Team Competition,Team,2664.xml
620,E,M,I,SRB,C,23.10.2021,,European Cadet Circuit Belgrade 2021,Individual,2665.xml
21,E,F,I,SRB,C,23.10.2021,,European Cadet Circuit Belgrade 2021,Individual,2668.xml
22,E,F,I,SRB,C,24.10.2021,,European Cadet Circuit Belgrade 2021,Team,2670.xml
621,E,M,I,SRB,C,24.10.2021,,European Cadet Circuit Belgrade 2021,Team,2671.xml
46,F,F,I,GER,C,30.10.2021,Cadet Circuit,Cadet Circuit,Individual,2673.xml
38,F,M,I,GER,C,30.10.2021,Cadet Circuit,,Individual,2674.xml
32,E,F,I,GER,C,30.10.2021,E F I U17,Epee Dames Individuel U17,Individual,2675.xml
498,E,M,I,FRA,N,30.10.2021,U23 European Circuit EH,U23 European Circuit EH,Individual,2676.xml
501,E,F,I,FRA,N,30.10.2021,U23 European Circuit ED,U23 European Circuit ED,Individual,2677.xml
803,E,M,I,GER,C,31.10.2021,E M I U17,Epee Hommes Individuel U17,Individual,2682.xml
47,F,F,I,GER,C,31.10.2021,Cadet Circuit,Cadet Circuit Team,Team,2687.xml
39,F,M,I,GER,C,31.10.2021,Cadet Circuit,,Team,2688.xml
T21H1131,C,F,R,Nordbadischer Fechterverband e.V.,,07.11.2021,DDe Akt,Rhein-Neckar-Open Damendegen Aktive,Individual,2697.xml
5977,E,M,N,HUN,S,06.11.2021,fpbt-in,"Mens Epée 06 November, 2021",Individual,2698.xml
27,E,M,,HUN,C,01.10.2010,EMC-in,European Cadet Circuit,Individual,27.xml
5978,E,F,N,HUN,S,07.11.2021,npbt-in,"Womens Epée 07 November, 2021",Individual,2700.xml
33,E,F,I,GER,C,31.10.2021,E F T U17,Epee Dames Team U17,Team,2701.xml
811,E,M,I,GER,C,30.10.2021,E M T U17,Epee Men&#039;s Team U17,Team,2703.xml
711,F,M,I,HUN,C,13.11.2021,Cadets Circuit Men&apos;s Foil,ECC Cadet Men&apos;s Foil Individual Competition in Budapest,Individual,2704.xml
627,S,M,I,TUR,C,13.11.2021,,YÄ±ldÄ±zlar KÄ±lÄ±Ã§ Circuit TurnuvasÄ±,Individual,2708.xml
628,S,F,I,TUR,C,14.11.2021,,YÄ±ldÄ±zlar KÄ±lÄ±Ã§ Circuit TurnuvasÄ±,Individual,2709.xml
629,S,M,I,TUR,C,14.11.2021,,YÄ±ldÄ±zlar KÄ±lÄ±Ã§ Circuit TurnuvasÄ±,Team,2713.xml
630,S,F,I,TUR,C,13.11.2021,,YÄ±ldÄ±zlar KÄ±lÄ±Ã§ Circuit TurnuvasÄ±,Team,2715.xml
416,S,F,I,FRA,S,14.11.2021,OrleansEuropeDames,Coupe Europe Sabre Dames Senior Orléans,Team,2716.xml
712,F,F,I,HUN,C,14.11.2021,cwf-in,ECC Cadet Women&apos;s Foil Individual Competition in Budapest,Individual,2717.xml
806,S,M,I,FRA,S,14.11.2021,OrleansEuropeHommes,Coupe Europe Sabre Hommes Senior Orléans,Team,2718.xml
714,F,F,I,HUN,C,13.11.2021,EFC_WT_Hungexpo,International Cadet Competition - Women&apos;s Team,Team,2719.xml
54,E,F,I,FRA,C,20.11.2021,Challenge Vaujany,Challenge Vaujany,Individual,2725.xml
588,E,M,I,FRA,C,20.11.2021,Challenge Bertrand Dedieu,Challenge Bertrand Dedieu,Individual,2726.xml
55,E,F,I,FRA,C,21.11.2021,Challenge dame equipe,Challenge dame equipes,Team,2728.xml
595,E,M,I,FRA,C,21.11.2021,Challenge grenoble equipe homme,Challenge homme equipes,Team,2729.xml
63,S,M,I,BUL,C,27.11.2021,Cadet Circuit,Etroplski&apos;s sabre 2021 cadets men,Individual,2730.xml
442,S,M,I,GER,S,27.11.2021,S M I Senior,Sabre Hommes Individuel Senior,Individual,2732.xml
443,S,F,I,GER,S,28.11.2021,S F I Senior,Sabre Dames Individuel Senior,Individual,2733.xml
62,S,F,I,BUL,C,28.11.2021,Cadet Circuit,Etroplski&apos;s sabre 2021 cadets women,Individual,2734.xml
64,S,F,I,BUL,C,27.11.2021,Cadet Circuit,Etroplski&apos;s sabre 2021 cadets women team,Team,2736.xml
65,S,M,I,BUL,C,28.11.2021,Cadet Circuit,Etroplski&apos;s sabre 2021 cadets men team,Team,2737.xml
713,F,M,I,HUN,C,14.11.2021,EFC_MT_Hungexpo,International Cadet Competition - Men&apos;s Team,Team,2738.xml
9736,E,F,Z,DEN,C,04.12.2021,E F I U17,Epee Dames Individuel U17,Individual,2739.xml
9735,E,M,Z,DEN,C,04.12.2021,E M I U17,Epee Hommes Individuel U17,Individual,2740.xml
12774,E,F,Z,DEN,C,05.12.2021,E F T U17,Epee Dames Team U17,Team,2741.xml
12775,E,M,Z,DEN,C,05.12.2021,E M T U17,Epee Hommes Team U17,Team,2742.xml
73,F,M,I,FRA,C,11.12.2021,18ème Coupe Mondiale Cabriès,Fleuret Hommes M17 (Cadets),Individual,2743.xml
72,F,F,I,FRA,C,12.12.2021,18ème Coupe Mondiale Cabriès,Fleuret Dames M17 (Cadettes),Individual,2744.xml
-1,F,F,I,CRO,U,05.12.2021,,Zagreb Winter Classic 2021,Individual,2745.xml
95,E,M,I,SVK,C,14.01.2022,,Coupe du Danube 2022,Individual,2746.xml
94,E,F,I,SVK,C,15.01.2022,,Coupe du Danube 2022,Individual,2747.xml
97,E,M,I,SVK,C,15.01.2022,,Coupe du Danube 2022,Team,2748.xml
491,F,M,I,SVK,C,16.01.2022,,Coupe du Danube 2022,Individual,2749.xml
96,E,F,I,SVK,C,16.01.2022,,Coupe du Danube 2022,Team,2750.xml
50,S,F,I,FRA,C,16.01.2022,Cadet Circuit,Cadet Circuit SD,Individual,2751.xml
51,S,M,I,FRA,C,15.01.2022,Cadet Circuit,cadet cicuit SH,Individual,2752.xml
805,E,F,I,GRE,C,23.01.2022,E F I U17,Epee Dames Individuel U17,Individual,2753.xml
48,E,M,I,GRE,C,22.01.2022,E M I U17,Epee Hommes Individuel U17,Individual,2755.xml
599,S,F,I,ROU,C,29.01.2022,,RIPOSTA CUP 2022 women sabre team,Team,2756.xml
589,S,M,I,ROU,C,29.01.2022,,RIPOSTA CUP 2022,Individual,2757.xml
598,S,M,I,ROU,C,30.01.2022,,RIPOSTA CUP 2022,Team,2759.xml
514,F,F,N,POL,C,15.01.2012,European Cadet Circuit,European Cadet Circuit,Team,276.xml
590,S,F,I,ROU,C,30.01.2022,,RIPOSTA CUP 2022,Individual,2760.xml
496,F,F,I,POL,C,05.02.2022,,WOMEN'S FOIL CADET CIRCUIT,Individual,2761.xml
514,F,F,I,POL,C,05.02.2022,,WOMEN'S FOIL CADET CIRCUIT,Team,2762.xml
98,F,F,I,ROU,C,12.02.2022,,SATU MARE CUP,Individual,2763.xml
585,E,M,I,POL,C,12.02.2022,,European Cadet Circuit - Wawel Dragon Trophy 2022,Individual,2764.xml
99,F,F,I,ROU,C,13.02.2022,,SATU MARE CUP,Team,2765.xml
586,E,F,I,POL,C,13.02.2022,,European Cadet Circuit - Wawel Dragon Trophy 2022,Individual,2766.xml
351,F,F,I,AFG,J,26.02.2022,,European Junior Championship,Individual,2767.xml
354,S,M,I,AFG,J,26.02.2022,,European Junior Championship,Individual,2768.xml
87,S,M,,ISL,C,14.01.2012,European Cadet Circuit MS,European Cadet Circuit,Individual,277.xml
15,S,F,I,Féd. Française d&apos;Escrime,U23,27.02.2022,U23STRASBOURGSABREDAME,Strasbourg European Circuit U23 - Women,Individual,2771.xml
34,S,M,I,Féd. Française d&apos;Escrime,U23,27.02.2022,U23 STRASBOURG SABRE HOMME,Strasbourg European Circuit U23 - Men,Individual,2772.xml
349,E,F,I,AFG,J,27.02.2022,,European Junior Championship,Individual,2773.xml
352,F,M,I,AFG,J,27.02.2022,,European Junior Championship,Individual,2774.xml
350,E,M,I,AFG,J,28.02.2022,,European Junior Championship,Individual,2775.xml
355,E,F,I,AFG,J,01.03.2022,,European Junior Championship,Team,2777.xml
357,F,F,I,AFG,J,01.03.2022,,European Junior Championship,Team,2778.xml
360,S,M,I,AFG,J,01.03.2022,,European Junior Championship,Team,2779.xml
86,S,F,,ISL,C,14.01.2012,European Cadet Circuit WS,European Cadet Circuit,Individual,278.xml
356,E,M,I,AFG,J,02.03.2022,,European Junior Championship,Team,2780.xml
358,F,M,I,AFG,J,02.03.2022,,European Junior Championship,Team,2781.xml
359,S,F,I,AFG,J,02.03.2022,,European Junior Championship,Team,2784.xml
134,F,F,I,AFG,C,03.03.2022,,European Cadet Championship,Individual,2785.xml
137,S,M,I,AFG,C,03.03.2022,,European Cadet Championship,Individual,2786.xml
132,E,F,I,AFG,C,04.03.2022,,European Cadet Championship,Individual,2787.xml
135,F,M,I,AFG,C,04.03.2022,,European Cadet Championship,Individual,2788.xml
133,E,M,I,AFG,C,05.03.2022,,European Cadet Championship,Individual,2789.xml
491,F,M,,SVK,C,14.01.2012,European Cadet Circuit FM,European Cadet Circuit FM,Individual,279.xml
136,S,F,I,AFG,C,05.03.2022,,European Cadet Championship,Individual,2790.xml
138,E,F,I,AFG,C,06.03.2022,,European Cadet Championship,Team,2791.xml
140,F,F,I,AFG,C,06.03.2022,,European Cadet Championship,Team,2792.xml
143,S,M,I,AFG,C,06.03.2022,,European Cadet Championship,Team,2793.xml
139,E,M,I,AFG,C,07.03.2022,,European Cadet Championship,Team,2794.xml
141,F,M,I,AFG,C,07.03.2022,,European Cadet Championship,Team,2795.xml
142,S,F,I,AFG,C,07.03.2022,,European Cadet Championship,Team,2796.xml
353,S,F,I,AFG,J,28.02.2022,,European Junior Championship,Individual,2797.xml
6275,F,F,I,,S,19.03.2022,220319-FNT,MK Nõi Tõr - Women´s Foil individual,Individual,2798.xml
29,F,M,,HUN,C,02.10.2010,FMC-in,European Cadet Circuit Men Foil,Individual,28.xml
94,E,F,,SVK,C,14.01.2012,European Cadet Circuit EF,European Cadet Circuit EF,Individual,280.xml
6276,F,M,I,,S,20.03.2022,220320-FFT,MK Férfi Tõr - Men´s Foil individual,Individual,2801.xml
817,E,F,I,AFG,U,19.03.2022,,Blue epee cup - U23 Zagreb,Individual,2802.xml
816,E,M,I,AFG,U,20.03.2022,,Blue epee cup - U23 Zagreb,Individual,2803.xml
446,E,M,I,SUI,U,26.03.2022,,"International Lausanne Fencing Challenge, U23 Ã©pÃ©e",Individual,2804.xml
447,E,F,I,SUI,U,27.03.2022,,"International Lausanne Fencing Challenge, U23 Ã©pÃ©e",Individual,2805.xml
854618,F,F,I,CZE,S,27.03.2022,,Sokol Cup U23,Individual,2806.xml
834449,F,M,I,CZE,S,26.03.2022,,Sokol Cup U23,Individual,2807.xml
505,F,F,N,PZS,J,13.01.2012,ind_flk_S,floret kobiet indywidualnie kategoria senior,Individual,281.xml
-1,E,F,I,CRO,U,02.04.2022,,Osijek Fencing Cup 2022.,Individual,2812.xml
-1,E,M,I,CRO,U,02.04.2022,,Osijek Fencing Cup 2022.,Individual,2813.xml
-1,E,F,I,CRO,U,12.03.2022,,24th Rapir cup,Individual,2815.xml
-1,E,M,I,CRO,U,12.03.2022,,24th Rapir cup,Individual,2816.xml
-1,F,F,I,CRO,U,13.03.2022,,24th Rapir cup,Individual,2817.xml
-1,F,M,I,CRO,U,13.03.2022,,24th Rapir cup,Individual,2818.xml
546,E,M,I,HUN,S,23.04.2022,fpbt-in,Mens Epée Competition,Individual,2819.xml
504,F,M,N,PZS,J,13.01.2012,ind_flm_S,floret meczyzn indywidualnie kategoria senior,Individual,282.xml
547,E,F,I,HUN,S,24.04.2022,npbt-in,Womens Epée Competition,Individual,2820.xml
534,S,M,I,AUT,U23,24.04.2022,U23 European Circuit 2022 Vienna MS,U23 European Circuit,Individual,2822.xml
535,S,F,I,AUT,U23,23.04.2022,U23 European Circuit,U23 European Circuit,Individual,2823.xml
456,S,M,I,HUN,B,30.04.2022,U23 European Circuit Sabre,U23 European Circuit Sabre,Individual,2824.xml
457,S,F,I,HUN,U23,01.05.2022,U23 European Circuit Sabre,Women´s Senior Sabre Individual (EFC U23),Individual,2825.xml
815,S,M,I,SLO,U23,14.05.2022,U23 European Circuit Men&apos;s Sabre,U23 European Circuit Men&apos;s Sabre,Individual,2826.xml
814,E,M,I,SLO,,15.05.2022,U23 European Circuit Men&apos;s Epee,U23 European Circuit Men&apos;s Epee,Individual,2827.xml
421,E,M,Z,GER,S,15.05.2022,Coupe d&#039;Europe,,Team,2828.xml
116,F,F,I,EST,U,27.05.2022,,European U23 Fencing Championships,Individual,2829.xml
119,S,M,I,EST,U,27.05.2022,,European U23 Fencing Championships,Individual,2830.xml
114,E,F,I,EST,U,28.05.2022,,European U23 Fencing Championships,Individual,2831.xml
117,F,M,I,EST,U,28.05.2022,,European U23 Fencing Championships,Individual,2832.xml
115,E,M,I,EST,U,29.05.2022,,European U23 Fencing Championships,Individual,2833.xml
118,S,F,I,EST,U,29.05.2022,,European U23 Fencing Championships,Individual,2834.xml
488,E,F,I,EST,U,30.05.2022,,European U23 Fencing Championships,Team,2835.xml
489,F,F,I,EST,U,30.05.2022,,European U23 Fencing Championships,Team,2836.xml
486,S,M,I,EST,U,30.05.2022,,European U23 Fencing Championships,Team,2837.xml
484,E,M,I,EST,U,31.05.2022,,European U23 Fencing Championships,Team,2838.xml
485,F,M,I,ERI,U,31.05.2022,,European U23 Fencing Championships,Team,2839.xml
490,S,F,I,EST,U,31.05.2022,,European U23 Fencing Championships,Team,2840.xml
740,F,F,I,TUR,S,17.06.2022,,Senior European Championship Antalya,Individual,2841.xml
743,S,M,I,TUR,S,17.06.2022,,Senior European Championship Antalya,Individual,2842.xml
738,E,F,I,TUR,S,18.06.2022,,Senior European Championship Antalya,Individual,2843.xml
741,F,M,I,TUR,S,18.06.2022,,Senior European Championship Antalya,Individual,2845.xml
739,E,M,I,TUR,S,19.06.2022,,Senior European Championship Antalya,Individual,2846.xml
742,S,F,I,TUR,S,19.06.2022,,Senior European Championship Antalya,Individual,2847.xml
746,F,F,I,TUR,S,20.06.2022,,Senior European Championship Antalya,Team,2848.xml
749,S,M,I,TUR,S,20.06.2022,,Senior European Championship Antalya,Team,2850.xml
744,E,F,I,TUR,S,21.06.2022,,Senior European Championship Antalya,Team,2851.xml
745,E,M,I,TUR,S,22.06.2022,,Senior European Championship Antalya,Team,2852.xml
747,F,M,I,TUR,S,21.06.2022,,Senior European Championship Antalya,Team,2853.xml
748,S,F,I,TUR,S,22.06.2022,,Senior European Championship Antalya,Team,2854.xml
655,E,F,I,SVK,S,11.09.2022,,Memorial de Martinengo FIE,Individual,2855.xml
1218,F,F,I,SVK,S,10.09.2022,,Memorial de Martinengo FIE,Individual,2856.xml
398,F,M,I,SVK,S,10.09.2022,,Memorial de Martinengo FIE,Individual,2857.xml
98,F,F,I,ROU,C,17.09.2022,,SATU MARE CUP,Individual,2858.xml
99,F,F,I,ROU,C,18.09.2022,,SATU MARE CUP,Team,2859.xml
17,S,F,I,POL,C,18.09.2022,,XIII EUROPEAN CADET CUP WOMEN AND MEN SABRE,Individual,2866.xml
18,S,M,I,POL,C,17.09.2022,,XIII EUROPEAN CADET CUP WOMEN AND MEN SABRE,Individual,2867.xml
100,F,M,I,POL,C,23.09.2022,,XIV Witold Woyda's Foil &amp; XII Golden Team Cup Tournament,Individual,2870.xml
101,F,M,I,POL,C,23.09.2022,,XIV Witold Woyda's Foil &amp; XII Golden Team Cup Tournament,Team,2871.xml
36,F,F,I,SVK,C,01.10.2022,,Coupe de Samaria 2022,Individual,2872.xml
37,F,F,I,SVK,C,02.10.2022,,Coupe de Samaria 2022,Team,2873.xml
823,E,F,I,ITA,S,08.10.2022,Coupe d´Europe 2022 - 2023,WE Coupe d´Europe 2022 - 2023,Team,2874.xml
821,F,M,I,ITA,S,08.10.2022,MF - Coupe d´Europe 2022 - 2023,MF - Coupe d´Europe 2022 - 2023,Team,2875.xml
27,E,M,I,HUN,C,08.10.2022,emc-in,Men&apos;s Epée Individial,Individual,2876.xml
710,E,F,I,HUN,C,08.10.2022,Noi_PBT_Csapat,Cadet Circuit Women&apos;s Epee Team,Team,2877.xml
41,S,M,I,HUN,C,08.10.2022,221008-CMS-in,Men&apos;s Sabre Individual,Individual,2878.xml
42,S,F,I,HUN,C,08.10.2022,Cadet Circuit,Cadet Women&apos;s Sabre Team,Team,2879.xml
40,S,F,I,HUN,C,09.10.2022,221009-CWS-in,Women&apos;s Sabre Individual,Individual,2880.xml
604,E,M,I,HUN,C,09.10.2022,Ffi_Pbt_csapat,Men&apos;s Epée Team,Team,2881.xml
709,E,F,I,HUN,C,09.10.2022,efc-in,Women&apos;s Epée Cadet Circuit Individual,Individual,2882.xml
419,F,F,I,ITA,S,09.10.2022,Coupe d´Europe 2022 - 2023,WF Coupe d´Europe 2022 - 2023,Team,2883.xml
43,S,M,I,HUN,C,09.10.2022,Cadet Circuit,Cadet Men&apos;s Sabre Team,Team,2884.xml
824,S,F,I,ITA,S,09.10.2022,Coupe d´Europe 2022 - 2023,WS Coupe d´Europe 2022 - 2023,Team,2885.xml
822,S,M,I,ITA,S,09.10.2022,MS - Coupe d´Europe 2022 - 2023,MS - Coupe d´Europe 2022 - 2023,Team,2886.xml
44,F,F,Z,DEN,U14,08.10.2022,Trekanten International,,Individual,2887.xml
45,F,M,Z,DEN,U14,09.10.2022,Trekanten International,,Individual,2891.xml
1356,F,F,I,DEN,S,09.10.2022,Trekanten International,,Individual,2892.xml
1330,F,M,I,DEN,S,08.10.2022,Trekanten International,,Individual,2893.xml
13,F,F,I,GBR,C,15.10.2022,ffc-in,Women&apos;s Foil Individual,Individual,2894.xml
14,F,M,I,GBR,C,15.10.2022,fmc-in,Men&apos;s Foil Individual,Individual,2895.xml
620,E,M,I,SRB,C,22.10.2022,,Belgrade Open European Cadet Circuit,Individual,2897.xml
22,E,F,I,SRB,C,22.10.2022,,Belgrade Open European Cadet Circuit,Team,2898.xml
28,F,F,,HUN,C,03.10.2010,ECC2010_WF,European Cadet Circuit,Individual,29.xml
21,E,F,I,SRB,C,23.10.2022,,Belgrade Open European Cadet Circuit,Individual,2902.xml
621,E,M,I,SRB,C,23.10.2022,,Belgrade Open European Cadet Circuit,Team,2903.xml
830,S,F,I,ESP,U23,23.10.2022,SF_U23 European Circuit,U23 European Circuit,Individual,2904.xml
829,S,M,I,ESP,,23.10.2022,SM_U23 European Circuit,U23 European Circuit,Individual,2905.xml
495,E,F,I,AUT,C,28.10.2022,Trofeo Maestro Dario Codarin,,Individual,2906.xml
494,E,M,I,AUT,C,28.10.2022,Trofeo Maestro Dario Codarin,,Individual,2907.xml
536,E,M,I,AUT,C,29.10.2022,Trofeo Maestro Dario Codarin,,Team,2908.xml
537,E,F,I,AUT,C,29.10.2022,Trofeo Maestro Dario Codarin,,Team,2910.xml
828,E,F,I,AUT,S,29.10.2022,Cup of WÃ¶rthersee,,Team,2911.xml
826,E,M,I,AUT,S,29.10.2022,Cup of WÃ¶rthersee,,Team,2912.xml
827,E,F,I,AUT,S,30.10.2022,Cup of WÃ¶rthersee,,Individual,2913.xml
825,E,M,I,AUT,S,30.10.2022,Cup of WÃ¶rthersee,,Individual,2914.xml
501,E,F,N,FRA,B,29.10.2022,U23 Epee Dames,U23 European Circuit Colmar - Epée Dames,Individual,2915.xml
498,E,M,N,FRA,U23,29.10.2022,U23 Epee Hommes,U23 European Circuit Colmar - Epée Hommes,Individual,2916.xml
610,F,F,I,ESP,U23,30.10.2022,FFA_U23 Circuit Barcelona Sabadell,TNR Senior - Florete Femenino,Individual,2917.xml
609,F,M,I,ESP,U23,30.10.2022,FMA_U23 Circuit Barcelona Sabadell,TNR Senior - Florete Masculino,Individual,2918.xml
627,S,M,I,TUR,C,05.11.2022,,Ä°stanbul Cadet Circuit Sabre,Individual,2919.xml
630,S,F,I,TUR,C,05.11.2022,,Ä°stanbul Cadet Circuit Sabre,Team,2920.xml
628,S,F,I,TUR,C,06.11.2022,,Ä°stanbul Cadet Circuit Sabre,Individual,2921.xml
629,S,M,I,TUR,C,06.11.2022,,Ä°stanbul Cadet Circuit Sabre,Team,2922.xml
639,F,F,I,GBR,U,06.11.2022,,London Cup EFC U23,Individual,2924.xml
445,F,M,I,GBR,U,06.11.2022,,London Cup EFC U23,Individual,2925.xml
54,E,F,I,FRA,C,12.11.2022,Challenge Vaujany,Challenge Vaujany,Individual,2927.xml
588,E,M,I,FRA,C,12.11.2022,Challenge Bertrand-Dedieu,Challenge Bertrand-Dedieu,Individual,2928.xml
55,E,F,I,FRA,C,13.11.2022,Challenge Dames Equipe,Challenge Grenoble Equipe Dames,Team,2929.xml
595,E,M,I,FRA,C,13.11.2022,Challenge Equipe Hommes,Cadet Circuit,Team,2930.xml
64,S,F,I,BUL,C,19.11.2022,Cadet Circuit women team,Etropolski&apos;s sabre women team,Team,2935.xml
847,F,F,I,GER,C,19.11.2022,Cadet Ciruit,,Team,2936.xml
38,F,M,I,GER,C,19.11.2022,Cadet Circuit,,Individual,2937.xml
442,S,M,I,GER,S,19.11.2022,GrÃ¼nwald - time to fence,,Individual,2938.xml
443,S,F,I,GER,S,20.11.2022,GrÃ¼nwald - time to fence,,Individual,2939.xml
62,S,F,I,BUL,C,20.11.2022,Cadet Circuitwomensbare,Etropolski&apos;s sabre GU17,Individual,2940.xml
39,F,M,I,GER,C,20.11.2022,Cadet Circuit,,Team,2942.xml
846,F,F,I,GER,C,20.11.2022,Cadet Ciruit,,Individual,2943.xml
20,S,M,I,POL,C,18.09.2022,,XIII EUROPEAN CADET CUP WOMEN AND MEN SABRE,Team,2945.xml
19,S,F,I,POL,C,17.09.2022,,XIII EUROPEAN CADET CUP WOMEN AND MEN SABRE,Team,2946.xml
65,S,M,I,BUL,C,20.11.2022,Cadet Circuit,Cadet Circuit,Team,2947.xml
65,S,M,I,BUL,C,20.11.2022,Cadet Circuit,Cadet Circuit,Team,2948.xml
8,F,F,I,,C,25.11.2022,U 14 G,,Individual,2949.xml
ENG6,E,F,I,,C,23.10.2022,dashna g,,Individual,2951.xml
ENG14,E,M,I,,C,23.10.2022,dashna b,,Individual,2955.xml
ENG1,S,F,I,,C,21.10.2022,KHMALI G,,Individual,2957.xml
ENG1,S,M,I,,C,21.10.2022,KHMALI B,,Individual,2958.xml
76,S,F,I,GER,C,26.11.2022,Wiekhorst - Cup,,Individual,2962.xml
521,E,M,I,DEN,C,26.11.2022,Copenhagen Cadet Circuit,,Individual,2963.xml
522,E,F,I,DEN,C,26.11.2022,Copenhagen Cadet Circuit,,Individual,2964.xml
556,E,F,I,DEN,C,27.11.2022,Copenhagen Cadet Circuit,,Team,2965.xml
77,S,M,I,GER,C,27.11.2022,Wiekhorst - Cup,,Individual,2966.xml
4,F,M,I,,C,25.11.2022,U14 B,,Individual,2974.xml
832,E,F,I,LUX,U,26.11.2022,,Escrime Sud U-23 Men's / Women's Epee,Individual,2975.xml
831,E,M,I,LUX,U,26.11.2022,,Escrime Sud U-23 Men's / Women's Epee,Individual,2976.xml
555,E,M,I,DEN,C,27.11.2022,Copenhagen Cadet Circuit,,Team,2978.xml
-1,E,F,I,SRB,U,19.11.2022,,Memorial &quot;Andrej Gardenin&quot; EFC U14,Individual,2979.xml
91,S,M,,GBR,C,28.01.2012,Men's Sabre,Men's Cadet Sabre,Individual,298.xml
-1,E,M,I,SRB,U,19.11.2022,,Memorial &quot;Andrej Gardenin&quot; EFC U14,Individual,2980.xml
-1,F,M,I,SRB,U,19.11.2022,,Memorial &quot;Andrej Gardenin&quot; EFC U14,Individual,2982.xml
-1,F,F,I,SRB,U,19.11.2022,,Memorial &quot;Andrej Gardenin&quot; EFC U14,Individual,2983.xml
78,S,F,I,GER,C,27.11.2022,Wiekhorst - Cup / Allstar-Cup,,Team,2988.xml
79,S,M,I,GER,C,26.11.2022,Wiekhorst - Cup / Allstar-Cup,,Team,2989.xml
98,F,F,,ROU,C,28.01.2012,FFC-in,European Cadet Circuit,Individual,299.xml
79,,F,,,,,,Pisa EFC,Individual,3.xml
101,F,M,N,POL,C,28.01.2012,European Cadet Circuit,European Cadet Circuit,Team,305.xml
421,E,M,Z,GER,S,26.02.2023,Coupe d&#039;Europe,,Team,3059.xml
850521,F,M,I,AFG,S,04.03.2023,,SOKOL CUP U23 EFC,Individual,3068.xml
843679,F,F,I,AFG,S,05.03.2023,,SOKOL CUP U23 EFC,Individual,3069.xml
834,E,F,I,SLO,U23,11.03.2023,U23 European Circuit,U23 European Circuit Women&apos;s Epee,Individual,3072.xml
814,E,M,I,SLO,B,11.03.2023,U23 European Circuit,U23 Eropean Circuit Men&apos;s Epee,Individual,3074.xml
835,S,F,I,SLO,N,12.03.2023,U23 European Circuit,U23 European Circuit Women&apos;s Sabre,Individual,3075.xml
815,S,M,I,SLO,U23,12.03.2023,U23 European Circuit,U23 Eropean Circuit Men&apos;s Sabre,Individual,3076.xml
593,F,F,N,HUN,U23,11.03.2023,230311-FNT,Felnõtt Nõi Tõr - U23 ECC Women&apos;s Foil,Individual,3078.xml
551,F,M,N,HUN,U23,11.03.2023,230311-FFT,U23 Men&apos;s Foil - Felnõtt Férfi Tõr,Individual,3079.xml
860285,F,F,I,CRO,U,11.03.2023,,25th Rapir cup,Individual,3082.xml
859313,F,M,I,CRO,U,11.03.2023,,25th Rapir cup,Individual,3083.xml
446,E,M,I,SUI,U,18.03.2023,,International Lausanne Fencing Challenge ÃpÃ©e,Individual,3088.xml
447,E,F,I,SUI,U,19.03.2023,,International Lausanne Fencing Challenge ÃpÃ©e,Individual,3089.xml
874,E,M,I,SUI,U,19.03.2023,,International Lausanne Fencing Challenge ÃpÃ©e,Team,3090.xml
26,S,F,I,,M,18.11.2022,ES Girls U14,Etropolski&apos;s sabre GU14,Individual,3092.xml
817,E,F,I,CRO,U,25.03.2023,,U23 Vladimir MaÅ¾uraniÄ Memorial,Individual,3093.xml
816,E,M,I,CRO,U,26.03.2023,,U23 Vladimir MaÅ¾uraniÄ Memorial,Individual,3094.xml
836,F,M,I,CRO,U,25.03.2023,,U23 Vladimir MaÅ¾uraniÄ Memorial,Individual,3095.xml
689,E,F,I,GRE,U14,26.03.2023,European Circuit,,Individual,3096.xml
688,E,M,I,GRE,U14,25.03.2023,European Circuit,,Individual,3097.xml
141,E,F,I,FSE,C,02.10.2010,LoL,Lady of the Lake Epee Challenge,Individual,31.xml
100,F,M,I,POL,C,28.01.2012,European Cadet Circuit,European Cadet Circuit,Individual,310.xml
693,E,M,I,TUR,U,16.04.2023,,Antalya - EFC U14 Circuit - UluslararasÄ± Ãocuk KupasÄ±,Individual,3103.xml
694,E,F,I,TUR,U,15.04.2023,,Antalya - EFC U14 Circuit - UluslararasÄ± Ãocuk KupasÄ±,Individual,3105.xml
513,E,F,I,POL,U,16.04.2023,,U23 EUROPEAN CIRCUIT - PUCHAR POLSKI SENIOREK W SZPADZIE,Individual,3106.xml
4,S,M,I,,M,18.11.2022,ES Boys U14,Etropolski&apos;s sabre BU14,Individual,3107.xml
535,S,F,I,AUT,,15.04.2023,U23 European Circuit,U23 European Circuit,Individual,3108.xml
90,S,F,,GBR,C,28.01.2012,Women's Sabre,Women's Cadet Sabre,Individual,311.xml
546,E,M,I,HUN,B,22.04.2023,U23EuropeanCircuit,Men&apos;s Epée U23 European Circuit Competition,Individual,3110.xml
876,F,F,I,TUR,U,22.04.2023,,Antalya - EFC U14 Circuit - UluslararasÄ± Ãocuk KupasÄ±,Individual,3111.xml
